EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1631709086.678408,222123.000,37503,3,PI,1,100,157632
1631709086.715815,222160.333,37521,3,PI,1,100,157600
1631709086.753221,222197.667,37521,3,PI,1,100,157535
1631709086.790628,222235.000,37521,3,PI,1,100,157549
1631709086.832209,222276.500,37540,2,PI,1,100,157577
1631709086.873790,222318.000,37540,2,PI,1,100,157539
1631709086.912199,222356.333,37558,3,PI,1,100,157423
1631709086.950607,222394.667,37558,3,PI,1,100,157334
1631709086.989015,222433.000,37558,3,PI,1,100,157333
1631709087.029094,222473.000,37575,2,PI,1,100,157410
1631709087.069172,222513.000,37575,2,PI,1,100,157426
1631709087.107580,222551.333,37593,3,PI,1,100,157460
1631709087.145989,222589.667,37593,3,PI,1,100,157491
1631709087.184397,222628.000,37593,3,PI,1,100,157499
1631709087.222138,222665.667,37612,3,PI,1,100,157545
1631709087.259878,222703.333,37612,3,PI,1,100,157546
1631709087.297619,222741.000,37612,3,PI,1,100,157528
1631709087.338699,222782.000,37630,2,PI,1,100,157567
1631709087.379779,222823.000,37630,2,PI,1,100,157580
1631709087.418187,222861.333,37647,3,PI,1,100,157604
1631709087.456596,222899.667,37647,3,PI,1,100,157658
1631709087.495004,222938.000,37647,3,PI,1,100,157682
1631709087.536586,222979.500,37666,2,PI,1,100,157666
1631709087.578167,223021.000,37666,2,PI,1,100,157636
1631709087.616241,223059.000,37685,3,PI,1,100,157587
1631709087.654315,223097.000,37685,3,PI,1,100,157556
1631709087.692390,223135.000,37685,3,PI,1,100,157542
1631709087.730130,223172.667,37703,3,PI,1,100,157522
1631709087.767871,223210.333,37703,3,PI,1,100,157479
1631709087.805611,223248.000,37703,3,PI,1,100,157439
1631709087.845690,223288.000,37722,2,PI,1,100,157456
1631709087.885768,223328.000,37722,2,PI,1,100,157455
1631709087.924176,223366.333,37738,3,PI,1,100,157484
1631709087.962585,223404.667,37738,3,PI,1,100,157447
1631709088.000993,223443.000,37738,3,PI,1,100,157439
1631709088.041572,223483.500,37757,2,PI,1,100,157445
1631709088.082152,223524.000,37757,2,PI,1,100,157510
1631709088.120560,223562.333,37775,3,PI,1,100,157480
1631709088.158968,223600.667,37775,3,PI,1,100,157501
1631709088.197377,223639.000,37775,3,PI,1,100,157621
1631709088.236119,223677.667,37794,3,PI,1,100,157565
1631709088.274862,223716.333,37794,3,PI,1,100,157479
1631709088.313604,223755.000,37794,3,PI,1,100,157448
1631709088.354183,223795.500,37810,2,PI,1,100,157486
1631709088.394763,223836.000,37810,2,PI,1,100,157504
1631709088.433171,223874.333,37829,3,PI,1,100,157303
1631709088.471579,223912.667,37829,3,PI,1,100,157086
1631709088.509988,223951.000,37829,3,PI,1,100,156998
1631709088.551068,223992.000,37848,2,PI,1,100,157013
1631709088.592148,224033.000,37848,2,PI,1,100,156980
1631709088.630223,224071.000,37867,3,PI,1,100,156940
1631709088.668297,224109.000,37867,3,PI,1,100,156829
1631709088.706372,224147.000,37867,3,PI,1,100,156768
1631709088.747452,224188.000,37885,2,PI,1,100,156736
1631709088.788532,224229.000,37885,2,PI,1,100,156650
1631709088.826272,224266.667,37902,3,PI,1,100,156839
1631709088.864013,224304.333,37902,3,PI,1,100,157162
1631709088.901753,224342.000,37902,3,PI,1,100,157261
1631709088.942333,224382.500,37920,2,PI,1,100,157310
1631709088.982912,224423.000,37920,2,PI,1,100,157318
1631709089.021320,224461.333,37939,3,PI,1,100,157475
1631709089.059729,224499.667,37939,3,PI,1,100,157635
1631709089.098137,224538.000,37939,3,PI,1,100,157524
1631709089.139217,224579.000,37957,2,PI,1,100,157012
1631709089.180298,224620.000,37957,2,PI,1,100,156373
1631709089.219574,224659.200,37977,5,PI,1,100,156040
1631709089.258851,224698.400,37977,5,PI,1,100,155816
1631709089.298128,224737.600,37977,5,PI,1,100,155904
1631709089.337405,224776.800,37977,5,PI,1,100,156114
1631709089.376682,224816.000,37977,5,PI,1,100,156208
1631709089.417261,224856.500,37995,2,PI,1,100,156319
1631709089.457840,224897.000,37995,2,PI,1,100,156234
1631709089.495914,224935.000,38013,3,PI,1,100,156154
1631709089.533989,224973.000,38013,3,PI,1,100,156180
1631709089.572063,225011.000,38013,3,PI,1,100,156206
1631709089.613144,225052.000,38031,2,PI,1,100,155916
1631709089.654224,225093.000,38031,2,PI,1,100,155727
1631709089.692298,225131.000,38050,3,PI,1,100,155853
1631709089.730373,225169.000,38050,3,PI,1,100,156231
1631709089.768447,225207.000,38050,3,PI,1,100,156433
1631709089.806855,225245.333,38068,3,PI,1,100,156502
1631709089.845264,225283.667,38068,3,PI,1,100,156322
1631709089.883672,225322.000,38068,3,PI,1,100,156024
1631709089.924252,225362.500,38085,2,PI,1,100,155857
1631709089.964831,225403.000,38085,2,PI,1,100,155595
1631709090.003239,225441.333,38102,3,PI,1,100,155646
1631709090.041648,225479.667,38102,3,PI,1,100,155875
1631709090.080056,225518.000,38102,3,PI,1,100,155947
1631709090.120134,225558.000,38120,2,PI,1,100,155898
1631709090.160213,225598.000,38120,2,PI,1,100,155995
1631709090.198955,225636.667,38138,3,PI,1,100,155998
1631709090.237697,225675.333,38138,3,PI,1,100,155974
1631709090.276440,225714.000,38138,3,PI,1,100,155937
1631709090.317019,225754.500,38157,2,PI,1,100,156011
1631709090.357599,225795.000,38157,2,PI,1,100,156165
1631709090.401017,225838.333,38173,3,PI,1,100,156416
1631709090.444435,225881.667,38173,3,PI,1,100,156548
1631709090.487853,225925.000,38173,3,PI,1,100,156443
1631709090.526261,225963.333,38193,3,PI,1,100,156355
1631709090.564670,226001.667,38193,3,PI,1,100,156434
1631709090.603078,226040.000,38193,3,PI,1,100,156525
1631709090.643657,226080.500,38211,2,PI,1,100,156441
1631709090.684237,226121.000,38211,2,PI,1,100,156323
1631709090.722311,226159.000,38230,3,PI,1,100,156276
1631709090.760386,226197.000,38230,3,PI,1,100,156320
1631709090.798460,226235.000,38230,3,PI,1,100,156397
1631709090.839540,226276.000,38248,2,PI,1,100,156532
1631709090.880620,226317.000,38248,2,PI,1,100,156755
1631709090.919029,226355.333,38265,3,PI,1,100,157022
1631709090.957437,226393.667,38265,3,PI,1,100,157203
1631709090.995846,226432.000,38265,3,PI,1,100,157227
1631709091.033920,226470.000,38283,3,PI,1,100,157261
1631709091.071995,226508.000,38283,3,PI,1,100,157327
1631709091.110069,226546.000,38283,3,PI,1,100,157295
1631709091.151650,226587.500,38302,2,PI,1,100,157085
1631709091.193231,226629.000,38302,2,PI,1,100,157115
1631709091.230972,226666.667,38320,3,PI,1,100,157362
1631709091.268712,226704.333,38320,3,PI,1,100,157577
1631709091.306453,226742.000,38320,3,PI,1,100,157644
1631709091.347032,226782.500,38337,2,PI,1,100,157581
1631709091.387611,226823.000,38337,2,PI,1,100,157608
1631709091.426354,226861.667,38355,3,PI,1,100,157632
1631709091.465096,226900.333,38355,3,PI,1,100,157625
1631709091.503839,226939.000,38355,3,PI,1,100,157502
1631709091.541579,226976.667,38375,3,PI,1,100,157387
1631709091.579319,227014.333,38375,3,PI,1,100,157198
1631709091.617060,227052.000,38375,3,PI,1,100,156977
1631709091.658140,227093.000,38393,2,PI,1,100,157021
1631709091.699220,227134.000,38393,2,PI,1,100,157208
1631709091.737295,227172.000,38410,3,PI,1,100,157352
1631709091.775369,227210.000,38410,3,PI,1,100,157367
1631709091.813443,227248.000,38410,3,PI,1,100,157459
1631709091.855025,227289.500,38428,2,PI,1,100,157562
1631709091.896606,227331.000,38428,2,PI,1,100,157602
1631709091.935014,227369.333,38447,3,PI,1,100,157641
1631709091.973423,227407.667,38447,3,PI,1,100,157671
1631709092.011831,227446.000,38447,3,PI,1,100,157635
1631709092.052410,227486.500,38465,2,PI,1,100,157537
1631709092.092990,227527.000,38465,2,PI,1,100,157414
1631709092.131064,227565.000,38484,3,PI,1,100,157387
1631709092.169139,227603.000,38484,3,PI,1,100,157325
1631709092.207213,227641.000,38484,3,PI,1,100,157305
1631709092.245287,227679.000,38500,3,PI,1,100,157263
1631709092.283362,227717.000,38500,3,PI,1,100,157256
1631709092.321436,227755.000,38500,3,PI,1,100,157273
1631709092.362015,227795.500,38519,2,PI,1,100,157246
1631709092.402595,227836.000,38519,2,PI,1,100,157326
1631709092.441003,227874.333,38538,3,PI,1,100,157415
1631709092.479412,227912.667,38538,3,PI,1,100,157440
1631709092.517820,227951.000,38538,3,PI,1,100,157440
1631709092.558900,227992.000,38557,2,PI,1,100,157405
1631709092.599981,228033.000,38557,2,PI,1,100,157412
1631709092.638055,228071.000,38573,3,PI,1,100,157442
1631709092.676129,228109.000,38573,3,PI,1,100,157491
1631709092.714204,228147.000,38573,3,PI,1,100,157588
