EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1631709086.753221,222197.667,37522,3,PR,1,100,121917
1631709086.790628,222235.000,37522,3,PR,1,100,121913
1631709086.832209,222276.500,37541,2,PR,1,100,121894
1631709086.873790,222318.000,37541,2,PR,1,100,121854
1631709086.912199,222356.333,37559,3,PR,1,100,121784
1631709086.950607,222394.667,37559,3,PR,1,100,121709
1631709086.989015,222433.000,37559,3,PR,1,100,121728
1631709087.029094,222473.000,37576,2,PR,1,100,121764
1631709087.069172,222513.000,37576,2,PR,1,100,121790
1631709087.107580,222551.333,37594,3,PR,1,100,121805
1631709087.145989,222589.667,37594,3,PR,1,100,121814
1631709087.184397,222628.000,37594,3,PR,1,100,121837
1631709087.222138,222665.667,37613,3,PR,1,100,121882
1631709087.259878,222703.333,37613,3,PR,1,100,121871
1631709087.297619,222741.000,37613,3,PR,1,100,121856
1631709087.338699,222782.000,37631,2,PR,1,100,121842
1631709087.379779,222823.000,37631,2,PR,1,100,121868
1631709087.418187,222861.333,37648,3,PR,1,100,121894
1631709087.456596,222899.667,37648,3,PR,1,100,121915
1631709087.495004,222938.000,37648,3,PR,1,100,121891
1631709087.536586,222979.500,37667,2,PR,1,100,121876
1631709087.578167,223021.000,37667,2,PR,1,100,121881
1631709087.616241,223059.000,37686,3,PR,1,100,121878
1631709087.654315,223097.000,37686,3,PR,1,100,121846
1631709087.692390,223135.000,37686,3,PR,1,100,121811
1631709087.730130,223172.667,37704,3,PR,1,100,121813
1631709087.767871,223210.333,37704,3,PR,1,100,121831
1631709087.805611,223248.000,37704,3,PR,1,100,121787
1631709087.845690,223288.000,37723,2,PR,1,100,121771
1631709087.885768,223328.000,37723,2,PR,1,100,121727
1631709087.924176,223366.333,37739,3,PR,1,100,121733
1631709087.962585,223404.667,37739,3,PR,1,100,121741
1631709088.000993,223443.000,37739,3,PR,1,100,121707
1631709088.041572,223483.500,37758,2,PR,1,100,121711
1631709088.082152,223524.000,37758,2,PR,1,100,121698
1631709088.120560,223562.333,37776,3,PR,1,100,121736
1631709088.158968,223600.667,37776,3,PR,1,100,121763
1631709088.197377,223639.000,37776,3,PR,1,100,121828
1631709088.236119,223677.667,37795,3,PR,1,100,121787
1631709088.274862,223716.333,37795,3,PR,1,100,121724
1631709088.313604,223755.000,37795,3,PR,1,100,121709
1631709088.354183,223795.500,37811,2,PR,1,100,121688
1631709088.394763,223836.000,37811,2,PR,1,100,121667
1631709088.433171,223874.333,37830,3,PR,1,100,121525
1631709088.471579,223912.667,37830,3,PR,1,100,121396
1631709088.509988,223951.000,37830,3,PR,1,100,121341
1631709088.551068,223992.000,37849,2,PR,1,100,121299
1631709088.592148,224033.000,37849,2,PR,1,100,121274
1631709088.630223,224071.000,37868,3,PR,1,100,121268
1631709088.668297,224109.000,37868,3,PR,1,100,121255
1631709088.706372,224147.000,37868,3,PR,1,100,121236
1631709088.747452,224188.000,37886,2,PR,1,100,121176
1631709088.788532,224229.000,37886,2,PR,1,100,121082
1631709088.826272,224266.667,37903,3,PR,1,100,121137
1631709088.864013,224304.333,37903,3,PR,1,100,121376
1631709088.901753,224342.000,37903,3,PR,1,100,121473
1631709088.942333,224382.500,37921,2,PR,1,100,121473
1631709088.982912,224423.000,37921,2,PR,1,100,121477
1631709089.021320,224461.333,37940,3,PR,1,100,121519
1631709089.059729,224499.667,37940,3,PR,1,100,121608
1631709089.098137,224538.000,37940,3,PR,1,100,121501
1631709089.139217,224579.000,37958,2,PR,1,100,121150
1631709089.180298,224620.000,37958,2,PR,1,100,120705
1631709089.219574,224659.200,37978,5,PR,1,100,120420
1631709089.258851,224698.400,37978,5,PR,1,100,120250
1631709089.298128,224737.600,37978,5,PR,1,100,120285
1631709089.337405,224776.800,37978,5,PR,1,100,120425
1631709089.376682,224816.000,37978,5,PR,1,100,120480
1631709089.417261,224856.500,37996,2,PR,1,100,120527
1631709089.457840,224897.000,37996,2,PR,1,100,120472
1631709089.495914,224935.000,38014,3,PR,1,100,120429
1631709089.533989,224973.000,38014,3,PR,1,100,120423
1631709089.572063,225011.000,38014,3,PR,1,100,120454
1631709089.613144,225052.000,38032,2,PR,1,100,120213
1631709089.654224,225093.000,38032,2,PR,1,100,120146
1631709089.692298,225131.000,38051,3,PR,1,100,120280
1631709089.730373,225169.000,38051,3,PR,1,100,120607
1631709089.768447,225207.000,38051,3,PR,1,100,120787
1631709089.806855,225245.333,38069,3,PR,1,100,120761
1631709089.845264,225283.667,38069,3,PR,1,100,120569
1631709089.883672,225322.000,38069,3,PR,1,100,120329
1631709089.924252,225362.500,38086,2,PR,1,100,120200
1631709089.964831,225403.000,38086,2,PR,1,100,120031
1631709090.003239,225441.333,38103,3,PR,1,100,120082
1631709090.041648,225479.667,38103,3,PR,1,100,120244
1631709090.080056,225518.000,38103,3,PR,1,100,120286
1631709090.120134,225558.000,38121,2,PR,1,100,120249
1631709090.160213,225598.000,38121,2,PR,1,100,120308
1631709090.198955,225636.667,38139,3,PR,1,100,120331
1631709090.237697,225675.333,38139,3,PR,1,100,120267
1631709090.276440,225714.000,38139,3,PR,1,100,120225
1631709090.317019,225754.500,38158,2,PR,1,100,120244
1631709090.357599,225795.000,38158,2,PR,1,100,120360
1631709090.401017,225838.333,38174,3,PR,1,100,120526
1631709090.444435,225881.667,38174,3,PR,1,100,120610
1631709090.487853,225925.000,38174,3,PR,1,100,120534
1631709090.526261,225963.333,38194,3,PR,1,100,120450
1631709090.564670,226001.667,38194,3,PR,1,100,120493
1631709090.603078,226040.000,38194,3,PR,1,100,120528
1631709090.643657,226080.500,38212,2,PR,1,100,120483
1631709090.684237,226121.000,38212,2,PR,1,100,120485
1631709090.722311,226159.000,38231,3,PR,1,100,120469
1631709090.760386,226197.000,38231,3,PR,1,100,120497
1631709090.798460,226235.000,38231,3,PR,1,100,120528
1631709090.839540,226276.000,38249,2,PR,1,100,120624
1631709090.880620,226317.000,38249,2,PR,1,100,120796
1631709090.919029,226355.333,38266,3,PR,1,100,120993
1631709090.957437,226393.667,38266,3,PR,1,100,121128
1631709090.995846,226432.000,38266,3,PR,1,100,121103
1631709091.033920,226470.000,38284,3,PR,1,100,121156
1631709091.071995,226508.000,38284,3,PR,1,100,121195
1631709091.110069,226546.000,38284,3,PR,1,100,121150
1631709091.151650,226587.500,38303,2,PR,1,100,120983
1631709091.193231,226629.000,38303,2,PR,1,100,121017
1631709091.230972,226666.667,38321,3,PR,1,100,121257
1631709091.268712,226704.333,38321,3,PR,1,100,121428
1631709091.306453,226742.000,38321,3,PR,1,100,121445
1631709091.347032,226782.500,38338,2,PR,1,100,121376
1631709091.387611,226823.000,38338,2,PR,1,100,121362
1631709091.426354,226861.667,38356,3,PR,1,100,121396
1631709091.465096,226900.333,38356,3,PR,1,100,121362
1631709091.503839,226939.000,38356,3,PR,1,100,121257
1631709091.541579,226976.667,38376,3,PR,1,100,121159
1631709091.579319,227014.333,38376,3,PR,1,100,120991
1631709091.617060,227052.000,38376,3,PR,1,100,120846
1631709091.658140,227093.000,38394,2,PR,1,100,120874
1631709091.699220,227134.000,38394,2,PR,1,100,121039
1631709091.737295,227172.000,38411,3,PR,1,100,121137
1631709091.775369,227210.000,38411,3,PR,1,100,121166
1631709091.813443,227248.000,38411,3,PR,1,100,121206
1631709091.855025,227289.500,38429,2,PR,1,100,121291
1631709091.896606,227331.000,38429,2,PR,1,100,121315
1631709091.935014,227369.333,38448,3,PR,1,100,121307
1631709091.973423,227407.667,38448,3,PR,1,100,121346
1631709092.011831,227446.000,38448,3,PR,1,100,121303
1631709092.049572,227483.667,38466,3,PR,1,100,121224
1631709092.087312,227521.333,38466,3,PR,1,100,121107
1631709092.125052,227559.000,38466,3,PR,1,100,121060
1631709092.166133,227600.000,38485,2,PR,1,100,121071
1631709092.207213,227641.000,38485,2,PR,1,100,121022
1631709092.245287,227679.000,38501,3,PR,1,100,120996
1631709092.283362,227717.000,38501,3,PR,1,100,121013
1631709092.321436,227755.000,38501,3,PR,1,100,121008
1631709092.362015,227795.500,38520,2,PR,1,100,121058
1631709092.402595,227836.000,38520,2,PR,1,100,121085
1631709092.441003,227874.333,38539,3,PR,1,100,121135
1631709092.479412,227912.667,38539,3,PR,1,100,121133
1631709092.517820,227951.000,38539,3,PR,1,100,121127
1631709092.558900,227992.000,38558,2,PR,1,100,121139
1631709092.599981,228033.000,38558,2,PR,1,100,121123
1631709092.638055,228071.000,38574,3,PR,1,100,121106
1631709092.676129,228109.000,38574,3,PR,1,100,121107
1631709092.714204,228147.000,38574,3,PR,1,100,121142
